description.year_built,description.garage,description.stories,description.beds,dishwasher,fireplace,basement,hardwood_floors,price_per_sqft,median_value_per_sqft,description.type_encoded,city_encoded,state_encoded,description.year_built^2,description.year_built description.garage,description.year_built description.stories,description.year_built description.beds,description.year_built dishwasher,description.year_built fireplace,description.year_built basement,description.year_built hardwood_floors,description.year_built price_per_sqft,description.year_built median_value_per_sqft,description.year_built description.type_encoded,description.year_built city_encoded,description.year_built state_encoded,description.garage^2,description.garage description.stories,description.garage description.beds,description.garage dishwasher,description.garage fireplace,description.garage basement,description.garage hardwood_floors,description.garage price_per_sqft,description.garage median_value_per_sqft,description.garage description.type_encoded,description.garage city_encoded,description.garage state_encoded,description.stories^2,description.stories description.beds,description.stories dishwasher,description.stories fireplace,description.stories basement,description.stories hardwood_floors,description.stories price_per_sqft,description.stories median_value_per_sqft,description.stories description.type_encoded,description.stories city_encoded,description.stories state_encoded,description.beds^2,description.beds dishwasher,description.beds fireplace,description.beds basement,description.beds hardwood_floors,description.beds price_per_sqft,description.beds median_value_per_sqft,description.beds description.type_encoded,description.beds city_encoded,description.beds state_encoded,dishwasher^2,dishwasher fireplace,dishwasher basement,dishwasher hardwood_floors,dishwasher price_per_sqft,dishwasher median_value_per_sqft,dishwasher description.type_encoded,dishwasher city_encoded,dishwasher state_encoded,fireplace^2,fireplace basement,fireplace hardwood_floors,fireplace price_per_sqft,fireplace median_value_per_sqft,fireplace description.type_encoded,fireplace city_encoded,fireplace state_encoded,basement^2,basement hardwood_floors,basement price_per_sqft,basement median_value_per_sqft,basement description.type_encoded,basement city_encoded,basement state_encoded,hardwood_floors^2,hardwood_floors price_per_sqft,hardwood_floors median_value_per_sqft,hardwood_floors description.type_encoded,hardwood_floors city_encoded,hardwood_floors state_encoded,price_per_sqft^2,price_per_sqft median_value_per_sqft,price_per_sqft description.type_encoded,price_per_sqft city_encoded,price_per_sqft state_encoded,median_value_per_sqft^2,median_value_per_sqft description.type_encoded,median_value_per_sqft city_encoded,median_value_per_sqft state_encoded,description.type_encoded^2,description.type_encoded city_encoded,description.type_encoded state_encoded,city_encoded^2,city_encoded state_encoded,state_encoded^2,description.sold_price
1967.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,276.0,1.0,1.0,8.0,19.0,3869089.0,3934.0,1967.0,5901.0,0.0,1967.0,0.0,0.0,542892.0,1967.0,1967.0,15736.0,37373.0,4.0,2.0,6.0,0.0,2.0,0.0,0.0,552.0,2.0,2.0,16.0,38.0,1.0,3.0,0.0,1.0,0.0,0.0,276.0,1.0,1.0,8.0,19.0,9.0,0.0,3.0,0.0,0.0,828.0,3.0,3.0,24.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,276.0,1.0,1.0,8.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76176.0,276.0,276.0,2208.0,5244.0,1.0,1.0,8.0,19.0,1.0,8.0,19.0,64.0,152.0,361.0,640000
1978.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,105.0,0.0,1.0,36.0,2.0,3912484.0,1978.0,1978.0,7912.0,0.0,1978.0,0.0,0.0,207690.0,0.0,1978.0,71208.0,3956.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,105.0,0.0,1.0,36.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,105.0,0.0,1.0,36.0,2.0,16.0,0.0,4.0,0.0,0.0,420.0,0.0,4.0,144.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,0.0,1.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11025.0,0.0,105.0,3780.0,210.0,0.0,0.0,0.0,0.0,1.0,36.0,2.0,1296.0,72.0,4.0,258000
1952.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,108.0,0.0,1.0,31.0,16.0,3810304.0,1952.0,3904.0,5856.0,0.0,0.0,1952.0,1952.0,210816.0,0.0,1952.0,60512.0,31232.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,108.0,0.0,1.0,31.0,16.0,4.0,6.0,0.0,0.0,2.0,2.0,216.0,0.0,2.0,62.0,32.0,9.0,0.0,0.0,3.0,3.0,324.0,0.0,3.0,93.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,108.0,0.0,1.0,31.0,16.0,1.0,108.0,0.0,1.0,31.0,16.0,11664.0,0.0,108.0,3348.0,1728.0,0.0,0.0,0.0,0.0,1.0,31.0,16.0,961.0,496.0,256.0,145000
1950.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,252.0,1.0,1.0,6.0,8.0,3802500.0,1950.0,3900.0,7800.0,1950.0,1950.0,1950.0,1950.0,491400.0,1950.0,1950.0,11700.0,15600.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,252.0,1.0,1.0,6.0,8.0,4.0,8.0,2.0,2.0,2.0,2.0,504.0,2.0,2.0,12.0,16.0,16.0,4.0,4.0,4.0,4.0,1008.0,4.0,4.0,24.0,32.0,1.0,1.0,1.0,1.0,252.0,1.0,1.0,6.0,8.0,1.0,1.0,1.0,252.0,1.0,1.0,6.0,8.0,1.0,1.0,252.0,1.0,1.0,6.0,8.0,1.0,252.0,1.0,1.0,6.0,8.0,63504.0,252.0,252.0,1512.0,2016.0,1.0,1.0,6.0,8.0,1.0,6.0,8.0,36.0,48.0,64.0,467500
1984.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,167.0,1.0,0.0,12.0,23.0,3936256.0,1984.0,1984.0,3968.0,1984.0,1984.0,1984.0,1984.0,331328.0,1984.0,0.0,23808.0,45632.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,167.0,1.0,0.0,12.0,23.0,1.0,2.0,1.0,1.0,1.0,1.0,167.0,1.0,0.0,12.0,23.0,4.0,2.0,2.0,2.0,2.0,334.0,2.0,0.0,24.0,46.0,1.0,1.0,1.0,1.0,167.0,1.0,0.0,12.0,23.0,1.0,1.0,1.0,167.0,1.0,0.0,12.0,23.0,1.0,1.0,167.0,1.0,0.0,12.0,23.0,1.0,167.0,1.0,0.0,12.0,23.0,27889.0,167.0,0.0,2004.0,3841.0,1.0,0.0,12.0,23.0,0.0,0.0,0.0,144.0,276.0,529.0,264900
2013.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,122.0,0.0,2.0,25.0,26.0,4052169.0,2013.0,4026.0,6039.0,2013.0,0.0,2013.0,0.0,245586.0,0.0,4026.0,50325.0,52338.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,122.0,0.0,2.0,25.0,26.0,4.0,6.0,2.0,0.0,2.0,0.0,244.0,0.0,4.0,50.0,52.0,9.0,3.0,0.0,3.0,0.0,366.0,0.0,6.0,75.0,78.0,1.0,0.0,1.0,0.0,122.0,0.0,2.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,122.0,0.0,2.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14884.0,0.0,244.0,3050.0,3172.0,0.0,0.0,0.0,0.0,4.0,50.0,52.0,625.0,650.0,676.0,295000
2019.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,187.0,1.0,2.0,25.0,26.0,4076361.0,4038.0,4038.0,6057.0,0.0,0.0,2019.0,2019.0,377553.0,2019.0,4038.0,50475.0,52494.0,4.0,4.0,6.0,0.0,0.0,2.0,2.0,374.0,2.0,4.0,50.0,52.0,4.0,6.0,0.0,0.0,2.0,2.0,374.0,2.0,4.0,50.0,52.0,9.0,0.0,0.0,3.0,3.0,561.0,3.0,6.0,75.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,187.0,1.0,2.0,25.0,26.0,1.0,187.0,1.0,2.0,25.0,26.0,34969.0,187.0,374.0,4675.0,4862.0,1.0,2.0,25.0,26.0,4.0,50.0,52.0,625.0,650.0,676.0,346000
1992.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,170.0,1.0,1.0,18.0,24.0,3968064.0,3984.0,1992.0,7968.0,1992.0,1992.0,0.0,1992.0,338640.0,1992.0,1992.0,35856.0,47808.0,4.0,2.0,8.0,2.0,2.0,0.0,2.0,340.0,2.0,2.0,36.0,48.0,1.0,4.0,1.0,1.0,0.0,1.0,170.0,1.0,1.0,18.0,24.0,16.0,4.0,4.0,0.0,4.0,680.0,4.0,4.0,72.0,96.0,1.0,1.0,0.0,1.0,170.0,1.0,1.0,18.0,24.0,1.0,0.0,1.0,170.0,1.0,1.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170.0,1.0,1.0,18.0,24.0,28900.0,170.0,170.0,3060.0,4080.0,1.0,1.0,18.0,24.0,1.0,18.0,24.0,324.0,432.0,576.0,510000
2016.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,345.0,2.0,1.0,49.0,31.0,4064256.0,4032.0,2016.0,6048.0,2016.0,0.0,0.0,0.0,695520.0,4032.0,2016.0,98784.0,62496.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,690.0,4.0,2.0,98.0,62.0,1.0,3.0,1.0,0.0,0.0,0.0,345.0,2.0,1.0,49.0,31.0,9.0,3.0,0.0,0.0,0.0,1035.0,6.0,3.0,147.0,93.0,1.0,0.0,0.0,0.0,345.0,2.0,1.0,49.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119025.0,690.0,345.0,16905.0,10695.0,4.0,2.0,98.0,62.0,1.0,49.0,31.0,2401.0,1519.0,961.0,540000
1910.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,81.0,1.0,1.0,9.0,32.0,3648100.0,1910.0,3820.0,5730.0,0.0,0.0,1910.0,0.0,154710.0,1910.0,1910.0,17190.0,61120.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,81.0,1.0,1.0,9.0,32.0,4.0,6.0,0.0,0.0,2.0,0.0,162.0,2.0,2.0,18.0,64.0,9.0,0.0,0.0,3.0,0.0,243.0,3.0,3.0,27.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,81.0,1.0,1.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,6561.0,81.0,81.0,729.0,2592.0,1.0,1.0,9.0,32.0,1.0,9.0,32.0,81.0,288.0,1024.0,99000
2003.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,162.0,1.0,1.0,30.0,11.0,4012009.0,4006.0,4006.0,6009.0,0.0,2003.0,0.0,2003.0,324486.0,2003.0,2003.0,60090.0,22033.0,4.0,4.0,6.0,0.0,2.0,0.0,2.0,324.0,2.0,2.0,60.0,22.0,4.0,6.0,0.0,2.0,0.0,2.0,324.0,2.0,2.0,60.0,22.0,9.0,0.0,3.0,0.0,3.0,486.0,3.0,3.0,90.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,162.0,1.0,1.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,1.0,1.0,30.0,11.0,26244.0,162.0,162.0,4860.0,1782.0,1.0,1.0,30.0,11.0,1.0,30.0,11.0,900.0,330.0,121.0,385000
1923.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,209.0,1.0,1.0,58.0,17.0,3697929.0,1923.0,1923.0,5769.0,0.0,0.0,1923.0,0.0,401907.0,1923.0,1923.0,111534.0,32691.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,209.0,1.0,1.0,58.0,17.0,1.0,3.0,0.0,0.0,1.0,0.0,209.0,1.0,1.0,58.0,17.0,9.0,0.0,0.0,3.0,0.0,627.0,3.0,3.0,174.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,209.0,1.0,1.0,58.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,43681.0,209.0,209.0,12122.0,3553.0,1.0,1.0,58.0,17.0,1.0,58.0,17.0,3364.0,986.0,289.0,320000
1957.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,212.0,0.0,1.0,31.0,16.0,3829849.0,1957.0,1957.0,5871.0,1957.0,1957.0,1957.0,0.0,414884.0,0.0,1957.0,60667.0,31312.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,212.0,0.0,1.0,31.0,16.0,1.0,3.0,1.0,1.0,1.0,0.0,212.0,0.0,1.0,31.0,16.0,9.0,3.0,3.0,3.0,0.0,636.0,0.0,3.0,93.0,48.0,1.0,1.0,1.0,0.0,212.0,0.0,1.0,31.0,16.0,1.0,1.0,0.0,212.0,0.0,1.0,31.0,16.0,1.0,0.0,212.0,0.0,1.0,31.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,44944.0,0.0,212.0,6572.0,3392.0,0.0,0.0,0.0,0.0,1.0,31.0,16.0,961.0,496.0,256.0,204000
2023.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,216.0,1.0,1.0,47.0,24.0,4092529.0,4046.0,2023.0,6069.0,2023.0,0.0,0.0,0.0,436968.0,2023.0,2023.0,95081.0,48552.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,432.0,2.0,2.0,94.0,48.0,1.0,3.0,1.0,0.0,0.0,0.0,216.0,1.0,1.0,47.0,24.0,9.0,3.0,0.0,0.0,0.0,648.0,3.0,3.0,141.0,72.0,1.0,0.0,0.0,0.0,216.0,1.0,1.0,47.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46656.0,216.0,216.0,10152.0,5184.0,1.0,1.0,47.0,24.0,1.0,47.0,24.0,2209.0,1128.0,576.0,280000
1947.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,310.0,3.0,1.0,39.0,33.0,3790809.0,1947.0,3894.0,5841.0,1947.0,0.0,1947.0,1947.0,603570.0,5841.0,1947.0,75933.0,64251.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,310.0,3.0,1.0,39.0,33.0,4.0,6.0,2.0,0.0,2.0,2.0,620.0,6.0,2.0,78.0,66.0,9.0,3.0,0.0,3.0,3.0,930.0,9.0,3.0,117.0,99.0,1.0,0.0,1.0,1.0,310.0,3.0,1.0,39.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,310.0,3.0,1.0,39.0,33.0,1.0,310.0,3.0,1.0,39.0,33.0,96100.0,930.0,310.0,12090.0,10230.0,9.0,3.0,117.0,99.0,1.0,39.0,33.0,1521.0,1287.0,1089.0,405000
1907.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,101.0,0.0,2.0,65.0,20.0,3636649.0,1907.0,5721.0,9535.0,0.0,0.0,1907.0,0.0,192607.0,0.0,3814.0,123955.0,38140.0,1.0,3.0,5.0,0.0,0.0,1.0,0.0,101.0,0.0,2.0,65.0,20.0,9.0,15.0,0.0,0.0,3.0,0.0,303.0,0.0,6.0,195.0,60.0,25.0,0.0,0.0,5.0,0.0,505.0,0.0,10.0,325.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.0,0.0,2.0,65.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,10201.0,0.0,202.0,6565.0,2020.0,0.0,0.0,0.0,0.0,4.0,130.0,40.0,4225.0,1300.0,400.0,200000
2006.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,151.0,1.0,1.0,36.0,2.0,4024036.0,4012.0,4012.0,8024.0,0.0,2006.0,2006.0,2006.0,302906.0,2006.0,2006.0,72216.0,4012.0,4.0,4.0,8.0,0.0,2.0,2.0,2.0,302.0,2.0,2.0,72.0,4.0,4.0,8.0,0.0,2.0,2.0,2.0,302.0,2.0,2.0,72.0,4.0,16.0,0.0,4.0,4.0,4.0,604.0,4.0,4.0,144.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,151.0,1.0,1.0,36.0,2.0,1.0,1.0,151.0,1.0,1.0,36.0,2.0,1.0,151.0,1.0,1.0,36.0,2.0,22801.0,151.0,151.0,5436.0,302.0,1.0,1.0,36.0,2.0,1.0,36.0,2.0,1296.0,72.0,4.0,388000
1964.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,75.0,0.0,1.0,36.0,2.0,3857296.0,1964.0,1964.0,5892.0,0.0,0.0,0.0,1964.0,147300.0,0.0,1964.0,70704.0,3928.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,75.0,0.0,1.0,36.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,75.0,0.0,1.0,36.0,2.0,9.0,0.0,0.0,0.0,3.0,225.0,0.0,3.0,108.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,1.0,36.0,2.0,5625.0,0.0,75.0,2700.0,150.0,0.0,0.0,0.0,0.0,1.0,36.0,2.0,1296.0,72.0,4.0,75000
2003.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,195.0,0.0,1.0,16.0,6.0,4012009.0,4006.0,4006.0,8012.0,2003.0,2003.0,2003.0,0.0,390585.0,0.0,2003.0,32048.0,12018.0,4.0,4.0,8.0,2.0,2.0,2.0,0.0,390.0,0.0,2.0,32.0,12.0,4.0,8.0,2.0,2.0,2.0,0.0,390.0,0.0,2.0,32.0,12.0,16.0,4.0,4.0,4.0,0.0,780.0,0.0,4.0,64.0,24.0,1.0,1.0,1.0,0.0,195.0,0.0,1.0,16.0,6.0,1.0,1.0,0.0,195.0,0.0,1.0,16.0,6.0,1.0,0.0,195.0,0.0,1.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,38025.0,0.0,195.0,3120.0,1170.0,0.0,0.0,0.0,0.0,1.0,16.0,6.0,256.0,96.0,36.0,430000
1940.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,310.0,2.0,1.0,30.0,11.0,3763600.0,1940.0,1940.0,3880.0,0.0,1940.0,1940.0,1940.0,601400.0,3880.0,1940.0,58200.0,21340.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,310.0,2.0,1.0,30.0,11.0,1.0,2.0,0.0,1.0,1.0,1.0,310.0,2.0,1.0,30.0,11.0,4.0,0.0,2.0,2.0,2.0,620.0,4.0,2.0,60.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,310.0,2.0,1.0,30.0,11.0,1.0,1.0,310.0,2.0,1.0,30.0,11.0,1.0,310.0,2.0,1.0,30.0,11.0,96100.0,620.0,310.0,9300.0,3410.0,4.0,2.0,60.0,22.0,1.0,30.0,11.0,900.0,330.0,121.0,322000
1938.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,364.0,1.0,1.0,49.0,31.0,3755844.0,1938.0,3876.0,3876.0,1938.0,1938.0,0.0,1938.0,705432.0,1938.0,1938.0,94962.0,60078.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,364.0,1.0,1.0,49.0,31.0,4.0,4.0,2.0,2.0,0.0,2.0,728.0,2.0,2.0,98.0,62.0,4.0,2.0,2.0,0.0,2.0,728.0,2.0,2.0,98.0,62.0,1.0,1.0,0.0,1.0,364.0,1.0,1.0,49.0,31.0,1.0,0.0,1.0,364.0,1.0,1.0,49.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,364.0,1.0,1.0,49.0,31.0,132496.0,364.0,364.0,17836.0,11284.0,1.0,1.0,49.0,31.0,1.0,49.0,31.0,2401.0,1519.0,961.0,440000
1958.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,254.0,4.0,1.0,39.0,33.0,3833764.0,3916.0,1958.0,5874.0,1958.0,1958.0,1958.0,1958.0,497332.0,7832.0,1958.0,76362.0,64614.0,4.0,2.0,6.0,2.0,2.0,2.0,2.0,508.0,8.0,2.0,78.0,66.0,1.0,3.0,1.0,1.0,1.0,1.0,254.0,4.0,1.0,39.0,33.0,9.0,3.0,3.0,3.0,3.0,762.0,12.0,3.0,117.0,99.0,1.0,1.0,1.0,1.0,254.0,4.0,1.0,39.0,33.0,1.0,1.0,1.0,254.0,4.0,1.0,39.0,33.0,1.0,1.0,254.0,4.0,1.0,39.0,33.0,1.0,254.0,4.0,1.0,39.0,33.0,64516.0,1016.0,254.0,9906.0,8382.0,16.0,4.0,156.0,132.0,1.0,39.0,33.0,1521.0,1287.0,1089.0,515000
1952.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,239.0,1.0,1.0,59.0,25.0,3810304.0,3904.0,1952.0,7808.0,0.0,1952.0,0.0,1952.0,466528.0,1952.0,1952.0,115168.0,48800.0,4.0,2.0,8.0,0.0,2.0,0.0,2.0,478.0,2.0,2.0,118.0,50.0,1.0,4.0,0.0,1.0,0.0,1.0,239.0,1.0,1.0,59.0,25.0,16.0,0.0,4.0,0.0,4.0,956.0,4.0,4.0,236.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,239.0,1.0,1.0,59.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,239.0,1.0,1.0,59.0,25.0,57121.0,239.0,239.0,14101.0,5975.0,1.0,1.0,59.0,25.0,1.0,59.0,25.0,3481.0,1475.0,625.0,429000
2003.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,156.0,0.0,2.0,6.0,8.0,4012009.0,2003.0,4006.0,6009.0,2003.0,2003.0,0.0,0.0,312468.0,0.0,4006.0,12018.0,16024.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,156.0,0.0,2.0,6.0,8.0,4.0,6.0,2.0,2.0,0.0,0.0,312.0,0.0,4.0,12.0,16.0,9.0,3.0,3.0,0.0,0.0,468.0,0.0,6.0,18.0,24.0,1.0,1.0,0.0,0.0,156.0,0.0,2.0,6.0,8.0,1.0,0.0,0.0,156.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24336.0,0.0,312.0,936.0,1248.0,0.0,0.0,0.0,0.0,4.0,12.0,16.0,36.0,48.0,64.0,250000
1966.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,91.0,0.0,1.0,36.0,2.0,3865156.0,1966.0,1966.0,5898.0,0.0,0.0,0.0,1966.0,178906.0,0.0,1966.0,70776.0,3932.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,91.0,0.0,1.0,36.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,91.0,0.0,1.0,36.0,2.0,9.0,0.0,0.0,0.0,3.0,273.0,0.0,3.0,108.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.0,0.0,1.0,36.0,2.0,8281.0,0.0,91.0,3276.0,182.0,0.0,0.0,0.0,0.0,1.0,36.0,2.0,1296.0,72.0,4.0,159900
2023.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,327.0,1.0,1.0,25.0,26.0,4092529.0,4046.0,4046.0,6069.0,2023.0,2023.0,2023.0,0.0,661521.0,2023.0,2023.0,50575.0,52598.0,4.0,4.0,6.0,2.0,2.0,2.0,0.0,654.0,2.0,2.0,50.0,52.0,4.0,6.0,2.0,2.0,2.0,0.0,654.0,2.0,2.0,50.0,52.0,9.0,3.0,3.0,3.0,0.0,981.0,3.0,3.0,75.0,78.0,1.0,1.0,1.0,0.0,327.0,1.0,1.0,25.0,26.0,1.0,1.0,0.0,327.0,1.0,1.0,25.0,26.0,1.0,0.0,327.0,1.0,1.0,25.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,106929.0,327.0,327.0,8175.0,8502.0,1.0,1.0,25.0,26.0,1.0,25.0,26.0,625.0,650.0,676.0,497900
1999.0,2.0,3.0,4.0,1.0,1.0,1.0,1.0,244.0,1.0,2.0,6.0,8.0,3996001.0,3998.0,5997.0,7996.0,1999.0,1999.0,1999.0,1999.0,487756.0,1999.0,3998.0,11994.0,15992.0,4.0,6.0,8.0,2.0,2.0,2.0,2.0,488.0,2.0,4.0,12.0,16.0,9.0,12.0,3.0,3.0,3.0,3.0,732.0,3.0,6.0,18.0,24.0,16.0,4.0,4.0,4.0,4.0,976.0,4.0,8.0,24.0,32.0,1.0,1.0,1.0,1.0,244.0,1.0,2.0,6.0,8.0,1.0,1.0,1.0,244.0,1.0,2.0,6.0,8.0,1.0,1.0,244.0,1.0,2.0,6.0,8.0,1.0,244.0,1.0,2.0,6.0,8.0,59536.0,244.0,488.0,1464.0,1952.0,1.0,2.0,6.0,8.0,4.0,12.0,16.0,36.0,48.0,64.0,530000
1992.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,332.0,3.0,2.0,3.0,14.0,3968064.0,1992.0,1992.0,3984.0,1992.0,0.0,0.0,0.0,661344.0,5976.0,3984.0,5976.0,27888.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,332.0,3.0,2.0,3.0,14.0,1.0,2.0,1.0,0.0,0.0,0.0,332.0,3.0,2.0,3.0,14.0,4.0,2.0,0.0,0.0,0.0,664.0,6.0,4.0,6.0,28.0,1.0,0.0,0.0,0.0,332.0,3.0,2.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110224.0,996.0,664.0,996.0,4648.0,9.0,6.0,9.0,42.0,4.0,6.0,28.0,9.0,42.0,196.0,410000
1966.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,118.0,2.0,1.0,20.0,13.0,3865156.0,1966.0,3932.0,5898.0,0.0,1966.0,0.0,1966.0,231988.0,3932.0,1966.0,39320.0,25558.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,118.0,2.0,1.0,20.0,13.0,4.0,6.0,0.0,2.0,0.0,2.0,236.0,4.0,2.0,40.0,26.0,9.0,0.0,3.0,0.0,3.0,354.0,6.0,3.0,60.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,118.0,2.0,1.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,118.0,2.0,1.0,20.0,13.0,13924.0,236.0,118.0,2360.0,1534.0,4.0,2.0,40.0,26.0,1.0,20.0,13.0,400.0,260.0,169.0,350000
